N (ppm),P (ppm),K (ppm),Temp (°C),Humidity (%),pH,Soil Moisture (%),Crop
163.52743097759955,60.783352789334074,162.14441569079963,29.669979021367865,77.8011005972237,6.479600770858312,34.1246300135333,Spinach
161.51909683702596,69.02018678528353,136.4628522605476,27.10611342500888,63.34053469161048,7.111985315039708,28.815088331025205,Spinach
199.35813146887176,65.22059514450554,142.1042807688509,24.276224395472358,78.49026453169748,6.188712469462029,33.511981183916355,Spinach
184.1479635838674,54.64932964989008,167.6821036164662,29.83345514419227,73.54798906921401,6.812608117921411,32.79236503601651,Spinach
174.92709977525857,50.70469160480274,166.52937520547502,19.633555482198915,78.7989516359752,6.654435947930195,34.916226128066235,Spinach
168.16879909737844,55.6308026904459,126.38168999072936,20.81278502289116,70.7681688966826,6.1058884373319815,29.996791046076567,Spinach
199.06284659832022,55.75387587260214,122.50505498768023,23.362805112547225,65.76037378451993,6.204598496542109,29.06251432068202,Spinach
187.7110456115292,63.348157750563836,128.9530382604212,18.697808470169214,69.46020544321895,6.316170782077478,31.44530574857169,Spinach
178.85586835021257,59.09812847358884,173.78609492364055,20.87389987931548,71.84859338901913,6.4557766517438,30.714892063085088,Spinach
173.19647383887698,68.85555195040268,155.40225037515341,20.77826616234542,74.39424586999395,6.353117857482981,32.33869842895329,Spinach
188.3533603446007,55.92973538123823,154.04191016642784,20.00894230715897,72.90052465183028,6.413858493807753,32.3017269824661,Spinach
181.45314417804116,64.10337683077023,162.3076917226453,23.589220792324376,66.55560660150117,6.97366157306587,29.351520862808876,Spinach
185.1632913644266,57.47689664842047,171.68652472251756,22.488911036351695,79.00241672289661,7.2917812705638365,35.11374468133326,Spinach
174.23308608259225,56.98635120906537,175.70559810319628,21.20573886624844,65.49913107132114,6.405241300091269,28.878171503610304,Spinach
196.98007197152447,56.795574660254566,179.19832953200063,27.8201424597002,79.92606403710231,7.108063961305975,34.850858647383184,Spinach
169.46677666308832,53.53762489179049,152.79934886322974,27.166967504172703,63.73802727432328,6.3717062570839165,28.10928347857736,Spinach
190.0357168817768,67.91320123020517,143.934286409015,18.32470502979999,66.10778292980864,6.335057279191833,29.82778322584665,Spinach
195.96527362983363,51.120815101222156,164.98162009115308,19.257997526070337,68.53485536203658,6.540638875039683,29.644705661238604,Spinach
153.27235464430822,53.98792550252572,150.71245128108308,20.313469502145164,65.40105910930468,6.495034549315526,28.88121585835681,Spinach
189.83611888655574,55.94032676890699,127.18790404378367,20.86349478924497,76.8114210943791,6.747738939383942,33.914811841895315,Spinach
180.11951017960774,69.03763645721521,141.55032356461174,26.669589924222915,62.11713579981845,7.403353663431716,26.531241999829195,Spinach
183.27442018994685,55.57937503073632,172.95737217657123,28.295116874449764,64.94470168151923,6.410495696685959,29.153282960847964,Spinach
185.44637086288907,67.04066835654436,129.5995011616479,25.63409698729318,63.655864638132435,6.663974758734364,27.645876705051073,Spinach
187.59496852691598,51.923383277169776,167.53440161668155,26.82016562054973,74.36110908258715,6.278633283519396,32.21843541115699,Spinach
173.1881887089877,65.64459829980376,168.0200912696526,25.23612245866814,70.00206172634518,7.032646839132992,31.274515194611155,Spinach
179.50800740959914,50.15197937146396,159.88586786715055,18.834196305782182,64.07070358832874,6.611885784233099,28.97056110172377,Spinach
161.45892231888473,63.0292584594324,144.28798448583365,28.867881541028737,62.22224748870704,6.543849293673666,28.67136694563945,Spinach
150.58236967359733,52.98974404878757,163.341615367849,22.55215998024847,74.12172584537122,7.276667098139472,32.467530738482196,Spinach
170.5579129827961,55.59897111318471,173.63125265412003,29.957921628534642,72.85154414358058,6.11993312750491,30.790935223678712,Spinach
184.15347737627786,62.29797823894874,174.068320301305,24.662410207057317,72.22683880742554,6.231371546547667,31.9564611533973,Spinach
154.46272582147753,62.56897435953789,134.02144800644393,18.98891111878733,67.75702021689122,7.33594445833757,28.9075345183928,Spinach
165.19528274696674,64.90051816035708,152.3575531109479,23.82491297351177,73.21684113739954,6.362008477996075,33.08711131316865,Spinach
196.42261867027997,53.43429510963128,137.69718156670388,23.20982989322512,77.52790499577534,7.312426225857571,33.681140536866124,Spinach
165.23695184053145,52.101334511002555,161.3047225132746,24.959167750927342,74.07381826628045,6.04989746322067,32.14975190395628,Spinach
185.42315956238423,61.69172447457108,120.06397335503651,18.621427326892988,74.37185944999527,6.148696527922365,31.98442124943312,Spinach
175.18215613394548,50.19985514740547,158.69746242391275,26.482929629075578,74.65100735099853,6.199970906379139,33.85645648953175,Spinach
190.6428928945306,52.347632926886774,166.09422118962854,18.656332040862637,62.88129479317811,7.087604297493307,27.523895665523607,Spinach
160.36034626121437,53.031420843211606,138.21184518794993,26.043482697661887,73.41821545812712,6.022830268624609,33.224455502858774,Spinach
189.42159848906522,66.75234246082057,125.83877512023521,27.12050362522837,78.76723486545168,6.818377575358901,34.38444260823125,Spinach
168.9768430824426,59.187022421295566,166.27316814515785,20.4756394973379,76.05449834066606,6.364437154241041,32.7341664990351,Spinach
151.5854438107479,56.601514239044164,134.512587840167,28.34795653004775,61.07926101634399,6.6965574368689635,28.252768339590833,Spinach
171.8740211262068,52.96764759402846,122.8293873010932,22.72338936317607,73.55235321498634,6.254689434846248,31.97578465605017,Spinach
181.03493870210264,69.94912295602856,146.15710113965451,25.801326504677128,77.76658956128736,6.122500325775007,32.85544976145154,Spinach
183.1795145078772,62.61237442821497,127.88935547633118,28.629178052714398,67.07415612069735,6.387681558771013,29.254326458272953,Spinach
152.29920236467365,55.62582178154056,125.9589216225542,23.85731138791817,73.45735023146857,7.286878075099479,31.925439655672225,Spinach
173.51587422117782,59.51445430674151,144.26276820352248,27.537670249538657,73.78641405074775,6.725606437912923,31.330284167058302,Spinach
196.97381990719862,68.6591647343975,163.17667125057568,27.179255898386337,72.56898305210849,6.406280097162147,30.80416737921677,Spinach
171.91056724978205,52.48506179144481,148.9958021125329,22.794309903153618,66.72195855550706,6.670787359560718,30.550481848501917,Spinach
155.24307496909367,56.47248906504683,136.79060025188946,23.836227788489566,65.56412847734248,7.480330753176139,28.005501871429182,Spinach
172.20280737386372,58.19481561224015,166.48694375210644,19.090083062714644,66.10693563134667,6.9591593627826,30.315051947193652,Spinach
198.17287233654733,57.327496541812806,159.80745645248598,18.75940487960878,68.71489525647479,7.452454291623079,29.27642183967211,Spinach
171.72027583983208,55.37437910435807,136.36905947193088,29.65035072789935,79.52178856712884,7.3107373397469235,34.30113397148534,Spinach
150.32406196554632,56.10480162248894,148.47941018976132,22.07642610602379,73.54977155139593,6.99491615484719,31.086338266007747,Spinach
171.49030039114396,58.49759542347566,168.6693737198757,18.182313723484498,60.34565404142168,6.359334306572433,28.044271456673723,Spinach
163.53587338753815,61.954757006016244,153.5827905667296,26.654046364941273,75.56604569162661,6.959826478418327,32.87713510484496,Spinach
174.28504583389113,56.3725203707579,121.19582565394089,18.75439471488873,67.69856639854316,6.129307379637155,30.508690800440252,Spinach
198.3477642113477,50.06861993991404,171.77411227771208,21.408356300845384,60.60527236711549,7.1716087748164465,27.260818199017688,Spinach
192.58563180095925,57.73350721305531,154.2750250370931,23.892445142790777,67.63326610805898,7.0850626747716365,29.081324390326714,Spinach
166.6706680391365,52.00878466331072,164.1480148677688,18.814941257342532,74.1532755932329,7.305102540085338,32.8089418850909,Spinach
180.377088461217,61.36750241734792,135.64204691968217,22.748486864014104,73.74191528217885,6.678968320419022,32.9358668225472,Spinach
184.21281536724712,69.96539011452887,149.04861870178985,22.919039628198703,70.575297904496,7.339946290816196,30.777387473655185,Spinach
167.81832134202492,50.28820577040818,134.37099034491686,19.214246177434553,69.23921821118017,6.5433647559662536,31.573646906698936,Spinach
183.04993048700075,64.9101932251683,126.00240362710322,18.677848135103957,65.9272327839558,6.208531091372057,28.43106073196949,Spinach
173.70702948437474,52.4175225032784,153.24662986469656,26.04381862852444,61.58124975390022,6.8369096694502,28.454093515828042,Spinach
163.19963950117886,55.02809985944103,166.35984893058298,25.669272303264577,77.34531465044154,6.5767399615165445,33.49638717138713,Spinach
177.37577145001086,52.039974444983464,145.8573130270712,20.12844872763755,77.2143790854355,7.067903991027201,33.61250494120583,Spinach
186.34827504497662,59.66744254253109,137.01033509945944,22.74096789524243,69.96782372007249,6.227235858488209,31.983449816787203,Spinach
163.58203498616535,64.62035699053745,169.98522698042282,24.158298079893456,76.8433190717877,7.0324696170659085,32.72701685548656,Spinach
196.56534194864656,61.11038488298318,170.37214803422836,29.585515289844516,63.08945521662025,7.4541530921748995,27.913436673393768,Spinach
155.91169761951832,50.253837937774925,122.64138958033517,18.045571854202773,66.60480352446275,6.296397321193025,28.401763667409444,Spinach
186.28553528654862,53.113102110698684,145.83056835814858,21.8275927364653,73.23232209507897,7.27695147718341,32.26943826974968,Spinach
172.0077659134874,58.5031238213446,133.41268467857756,18.422571170579914,66.3007308932147,6.573614312484097,28.814302869190676,Spinach
198.5355157503688,60.784676736206094,151.68050540383572,25.80233680327131,71.72190480003367,6.426032091004483,30.836595954966757,Spinach
172.4843565030512,54.42401812793214,130.40512896013874,21.927438488240224,74.51936605134206,7.183071288421624,31.816267974705156,Spinach
186.37078544915852,60.37611201218662,129.80018002253934,20.66844844698946,71.20512218000266,6.58864791629814,30.480670828806627,Spinach
178.5715751825767,66.01105509802328,154.9748535155502,20.325510515213242,72.13355121603102,6.073688112177934,31.96091009547966,Spinach
193.77459402916452,59.78898047689363,167.99128667585148,29.80856569404024,66.01124451356762,6.414849286617154,30.04897147636886,Spinach
176.0307968410951,65.1690345755898,163.7700720118261,20.17378112622792,62.18579148543017,6.35292780127065,27.60330419800862,Spinach
163.56139686030053,62.177134084388825,174.30015104170724,25.43635080633222,76.56518926261091,6.947373765999201,33.92141366043237,Spinach
177.99820336614505,60.245757297117166,146.82162575793774,19.81952828800963,79.14891444171059,7.367480503549499,34.15502390626745,Spinach
152.63530766299002,61.897034268901706,160.47081658912518,28.790310197633097,72.64583754796563,6.505778372754548,31.85769934338662,Spinach
165.27045912576457,58.666336113094005,157.52010879561828,27.875843332001722,61.61844755556792,6.405648545451237,26.445653943385857,Spinach
174.1317768564643,50.876669431629615,179.96475338395464,25.11595768604135,60.688801146541,6.068753847688384,27.596463408189273,Spinach
155.7996801305098,59.026399329428514,172.525460724175,19.45147637966308,78.22604775529017,6.676102198702783,33.813458979256446,Spinach
175.70231210232507,51.01924541861108,134.56277142300368,22.89714846005166,77.34199400899132,7.378040361785429,32.914249229805776,Spinach
199.39658179905365,60.1315943601018,175.5075780635435,29.414061859391392,78.02143958276017,6.983517248481596,33.54658704070341,Spinach
184.5046929666267,55.45047235722037,153.2366555050825,19.878950846759732,60.48565082185063,6.3859152013276965,27.37469518408622,Spinach
151.21079516613898,63.44498170195161,131.32824565342972,18.416233428928038,75.86291905772538,7.306834449830915,33.25687135722477,Spinach
167.9805405306845,65.89363133649908,144.86701592771712,18.092090438207354,62.860921269200006,6.547325076112617,28.622412993831286,Spinach
154.41453075564337,63.13869229862644,160.33412981727926,19.19818405337935,73.6316050185646,6.9039938119649396,32.128266460835036,Spinach
167.00805698282034,57.05792426163466,173.355310320544,26.67522243979372,78.57156638487007,6.634230509011587,33.900334978963066,Spinach
167.26531994974857,60.68801976610443,120.49665709859701,23.693500717314873,71.7020590309044,7.2010708722366505,30.532897713304592,Spinach
162.3439669982396,56.157088888312394,142.31723255699256,28.408463690909414,77.17300034344352,6.659263194243863,32.62331367008842,Spinach
175.38431677298055,57.29458018912243,146.7332025834404,21.060224147662552,76.7968636139509,7.466775167096614,33.45036838660595,Spinach
171.9640250808089,57.042451960170986,146.4363495792244,25.405554995968888,68.54092745314826,6.795821405079494,29.772204989655968,Spinach
181.23003317179302,56.14029331022727,128.83724093003892,21.694861287940057,60.69384522364083,7.273810038498642,26.320788257828376,Spinach
172.77603085236152,55.111898197313444,151.10436757066086,20.75714845908518,74.16293937982726,7.006090911520516,31.43575840631003,Spinach
150.84692747756347,66.84673124298448,135.21669268111913,27.245784192078162,67.7796868931819,6.728823475612735,29.47350620490822,Spinach
184.26391957556913,50.71237079439156,161.53447347212588,23.459063225718737,74.01411388458345,6.987539868773885,32.543179305601,Spinach
175.71409508833165,68.97816999719419,160.582041512417,18.653847215337255,73.25095382263794,7.085923717279221,32.340634391288305,Spinach
186.18469037410193,57.84018277177596,152.81794809964634,18.656441166093487,74.11080764990342,7.0452227395487235,32.40429588473978,Spinach
174.76849172994554,69.164928380532,173.40337188842625,25.201209904720603,70.5668610550873,7.3827450839756965,30.21475001173325,Spinach
160.0827955367169,59.198941750115964,126.02513384355449,27.80090282916747,72.27508667620303,6.642754153978987,31.119246217899033,Spinach
161.6036881912274,67.62849290451248,131.66048864282368,25.794193032898107,78.32670568071862,6.429339056217127,34.062725167686104,Spinach
180.93699955511497,58.40931244490833,176.5837199892705,23.065207168192142,64.6320845569756,7.433913331473496,28.831818481396443,Spinach
156.5449496403519,52.03192354697493,179.7294477438094,18.352537516998424,71.75594718583156,6.915659727459474,31.547496287933736,Spinach
167.4708984620122,62.59080230060088,143.69307357515987,29.284115285076492,78.99347295761012,6.8468533616314735,35.58097642433979,Spinach
197.9569749832352,53.603834820087016,175.67529528280357,28.4692729090153,73.44872892156948,6.692886793215493,33.34744940640801,Spinach
180.15161834219077,53.42057486176279,127.50698248574952,25.08856480252473,63.724017325206724,6.055745719814184,29.223179619560213,Spinach
171.1277018595691,63.639372893028096,149.01042132647797,26.2291058573852,70.78178113396149,6.236089501773747,31.849535933405615,Spinach
156.27489512664116,56.20179215898055,168.9966154146102,27.55408514335867,65.06189746572244,6.919812584121221,28.75855936941924,Spinach
160.37501266214386,52.94244323366654,175.6266448826243,24.85648596001679,79.70181220712996,6.034760643481472,35.71994107664049,Spinach
160.58310730487412,67.56235320060537,129.04593387987785,22.08425237827095,74.87659903617569,6.79503703684992,33.192290877011,Spinach
157.34071911611457,63.655907217978346,145.76641661865924,25.197194623461574,66.23255484278621,6.320872029935309,28.794687442854304,Spinach
154.0576421679875,66.73024058913404,123.07757554835483,25.042881050434605,74.40610593162577,7.356144221990431,31.844504153785273,Spinach
183.84076964616798,57.40566176738668,124.90394084777353,21.54614664469659,73.24904699501036,7.495300361570395,31.307972329693914,Spinach
179.927970233054,68.87520684834345,152.56186355291612,24.421055504673404,67.31420950437318,7.159492779999549,28.64536288255953,Spinach
161.52442277515092,57.042878714329696,127.05481233232041,24.7632819505723,64.1354872532238,6.338930049092764,28.53900668736429,Spinach
182.398393252277,50.06765896531594,151.3673527193168,19.782210478424176,64.96332212973341,7.42113042243707,27.663760105312566,Spinach
199.11467881585708,65.17506723830263,155.06425740075082,22.584756628831187,73.83460244850156,6.310970034621264,31.25338537799499,Spinach
187.9305570574364,55.55351305192113,142.83464694050593,29.45356127545549,66.97070466725684,7.148115146287394,29.83743150569384,Spinach
185.97135352029528,63.220599553390784,145.45774517788593,27.1135988617986,62.7037303978264,6.253429567100398,28.755257813996703,Spinach
176.1513064803125,60.16712199437953,148.04789891129306,22.929304445052917,78.93071968867477,7.1870289300161625,34.7145856848232,Spinach
175.72571186380725,60.60618830222403,147.58410986988247,26.58503182780658,79.13999565404184,7.077466554326309,34.53293412660477,Spinach
177.81033512266433,64.28803271578349,161.54610487223556,26.202633661162636,65.38865749330651,6.975738887127103,29.126297244220854,Spinach
199.6680643809228,64.40820085334641,141.3484141268429,19.656601842014393,72.9242046961041,7.2529444958195946,31.678728414449324,Spinach
193.1171237531456,63.85891935653806,152.58900835065322,21.42443732297985,69.7179129575035,6.800032736477459,30.06926466641599,Spinach
181.0367686621179,57.55173702026483,176.89631947606318,18.4912784255271,78.99807304492622,7.094557427660489,35.474042539026094,Spinach
152.3389949053908,67.05017254000191,172.4393342720934,21.330387490260627,72.15090885664567,6.689751882307041,31.2272126095462,Spinach
169.9907596469207,52.96141940291934,140.95107214366146,24.75658639941089,78.53329399835057,6.55725977203102,34.991050601381076,Spinach
197.91933604480036,60.3217647874652,128.03937699063673,27.671881633325548,72.73825296709354,6.237228984997417,31.492178040797214,Spinach
165.50967704789448,63.68801122895277,153.92002877786334,18.033864928776513,74.49386431245802,7.112570641980867,32.861418378302,Spinach
153.35167373321826,64.45208738943187,159.6875069335254,23.254845711589287,73.18188237875937,7.337217117486205,32.251595376443724,Spinach
154.69173007517455,59.439814781659976,168.03807110309373,29.335716920741287,74.7550329178636,6.310222392013351,33.56939733637073,Spinach
196.170199071155,53.679985859951444,149.21171978701028,29.002974197949552,69.39439411704244,7.459516440921084,30.633871680692657,Spinach
184.94868697400105,51.86363730310488,147.01856529165403,23.12578202035735,67.2044744236048,7.100936135556344,28.970527614494493,Spinach
197.05593261729825,57.7363738997113,157.20374965725267,19.251397188202937,74.79816224992342,7.010186862299663,31.774282203934362,Spinach
182.36384481909027,65.07993082368114,156.54688391406663,21.18461541751271,68.23360243993895,6.335644789190181,30.47604826426685,Spinach
187.60094820937468,62.85089101745322,136.49780261738593,25.210312942987617,63.3916720700575,7.161064190316589,27.64392012953922,Spinach
175.12807428664394,69.76519013046908,126.23102119907222,19.235746605737134,70.17407039346908,6.731729247183072,30.94462800721506,Spinach
170.8105661606118,61.33936089347971,142.95653686007537,24.089108298607997,61.76963934147367,7.240471966920954,27.461829498496474,Spinach
152.3039062803781,52.27408047577818,176.58494855572064,27.382513183611,76.1894885564594,6.591218062606763,32.236261167447886,Spinach
199.78884124734623,56.140833881177706,130.45462304993853,20.984897060479714,71.76032389689412,6.070767050065723,30.986304403534408,Spinach
190.4525940206513,63.274592279768704,140.60820305076402,24.044105784472816,68.99881867557977,6.951435680738375,29.214132109478893,Spinach
177.80705319984673,52.957268449285735,154.8607046133975,25.19785332279895,77.94302344769211,6.434871718061778,33.00049846787279,Spinach
166.8739744052784,51.78201565450255,125.74540897353896,22.48371385854218,73.80633390164671,6.788412741202793,31.668755329296985,Spinach
186.56462634065898,54.2330935969481,124.74956213140435,19.870568711456627,65.53359262863506,6.062435307299128,28.10913163139872,Spinach
190.47139350139383,51.280621365557636,173.4646057122423,26.895451833107966,70.42335703550957,7.202230545758063,30.54576166835708,Spinach
176.67962623180532,65.173326818954,179.50363175584707,18.420325044635128,67.33780412396514,6.8070967592459315,29.39831918512497,Spinach
170.53297239903407,55.41162406375871,144.05579558171772,28.195759512496384,63.19941787905505,6.856212394850128,27.115788293232,Spinach
178.61448679868676,64.0469039014663,133.99314239507174,26.912711359068123,66.8346909411198,6.234849009557428,29.416471198830763,Spinach
178.25823889614088,63.98380056152233,129.43965816322276,23.976948517361606,69.85542236635035,6.90732247706171,31.373326020098943,Spinach
153.89231501105144,52.6142068521339,176.61507448855002,25.427290760756975,68.53640128127886,6.943962424917127,31.091705638696975,Spinach
187.13915859518602,63.74369230271265,120.02659654977386,24.42040500831532,67.42722022323784,6.731571178960591,28.62910611247203,Spinach
192.33302487092146,66.68204057800838,132.82654129399498,24.816458171130424,69.26299387651257,6.1468295117046345,31.161371822344094,Spinach
165.4227918965644,56.73931475252757,143.19357560661194,29.45233275947802,65.94621072887945,6.2702174935170065,28.5320126336269,Spinach
184.77503770210498,65.86143609895814,175.64665262575107,20.868984080285788,65.87919545137714,6.428551018521812,29.935427918088344,Spinach
156.14664944247343,56.781723222166846,170.20477071730835,21.136986173100766,64.645665796358,6.083380878058364,28.294880139007507,Spinach
179.05357409057314,52.273967553864544,151.6834043792575,27.357503561108366,79.86842327942705,7.3110993285069945,35.28375977916239,Spinach
189.83318232095255,54.03891162857567,175.9613690616962,25.0454151274374,78.75226695674664,6.0318522464761255,35.131082068934944,Spinach
174.76042609488613,65.52647403464591,132.2160152322634,26.094246942402204,76.49593212916548,6.025302535596775,34.17053033681058,Spinach
177.5900008679567,53.827218615993516,174.09007974795458,26.528991763424212,73.14236794534449,6.052127096126616,31.169117199141084,Spinach
162.4450050833792,67.40341908900757,141.30109067356653,20.561010181632284,69.70164464038449,6.466015110110675,30.204824693072826,Spinach
186.7932845594089,59.19517629169895,154.58826737804606,21.060821139950953,78.99929641491251,7.436283946606551,34.376144774529216,Spinach
183.78316011237968,56.72723070258863,176.35114283615948,28.778619819004675,71.00299124776438,7.2733084780456245,30.222609732539375,Spinach
180.7671473634131,59.551917867364736,172.88447337834063,19.7664307549811,78.64145570746152,7.240341398420238,33.085846452229326,Spinach
193.79597330250488,65.4400535502558,138.20170732817024,26.530084891166954,75.83353509887276,7.061841659720116,32.15065670844027,Spinach
195.84599007094073,56.659454269886766,163.38643964637237,29.69161350415984,61.21587138168752,7.494017780185529,27.788570493074992,Spinach
196.89564824118787,68.58847357729907,121.82736314966604,24.152279905469435,66.44728368479394,6.7710118793706835,28.663127213890874,Spinach
173.27715847538244,64.62544306593544,145.9877863547103,26.87203659993292,71.33001668445087,7.407338808118171,31.286352990582948,Spinach
166.0191938388032,61.323065113761714,166.26141023270645,28.980195379377815,76.8476845003326,6.627312053449283,32.73509480317685,Spinach
164.16711692118577,59.533105562133855,144.16805740333373,19.397737991011788,79.41339348205804,7.494019204140381,33.96135638261874,Spinach
168.59774856824754,52.98018762241092,143.8828574476775,28.9240109737012,73.60928920967027,6.913522767683807,32.27448960473971,Spinach
151.15186979578257,66.0321482947413,153.82187539225848,22.395737575045235,68.72618299490027,7.299141558776646,29.917813925365106,Spinach
158.0389417738064,61.14240049775343,172.52204355856693,25.608366876646997,61.90212536855739,6.388029141348366,27.80957568307704,Spinach
172.8623308314092,61.53878792462388,133.8136170541882,21.850637964620432,61.93625488234228,7.134622839005921,27.898258533842615,Spinach
176.23957534854813,66.95705911604692,161.5812408468487,18.0397798109717,60.079193296367045,6.431305488591516,26.15710003725266,Spinach
173.84113503518464,61.18180420475951,138.7314307050129,28.333124626408946,67.94476887001693,6.65319395216173,29.4062768523196,Spinach
176.120721481949,65.5533992952333,122.91124590023442,21.69022564675696,78.14195690848476,6.476734877396442,33.98597983674011,Spinach
169.06003483530418,67.73194148203822,159.26631392471822,25.566898948232136,70.09168446911727,6.994490568670225,30.52312053366274,Spinach
170.662977182532,63.75806777329026,147.78227587376526,20.892880288936333,64.68362856139599,6.233318122999671,29.75935579539453,Spinach
195.6571269648112,52.302673111880985,133.4372230556343,29.714332055550628,72.56315992677355,6.153615924511529,31.59344498198341,Spinach
183.77330098493607,56.07817699041553,147.4269701477465,18.212955706517608,65.02977944217052,7.218655729923264,28.60639624395561,Spinach
152.64947723095855,69.52122131647874,140.88502945736474,29.00193242035203,67.51056835491246,6.534249131578573,29.585082559762157,Spinach
199.21811621168038,61.24383991552677,125.79946346912698,28.921415817331415,78.10769643686045,6.100265335848064,33.61688452615697,Spinach
173.4440553064775,57.12745325659692,152.0794947876381,19.647175660829266,69.58270240703035,7.108833602575554,30.511211092997318,Spinach
172.3660521474115,62.57941581625207,153.21935088011764,27.533911496318378,74.55183175963984,7.415926794627202,33.31915241375446,Spinach
187.52892048347937,64.0909555287813,141.03307317152294,19.67523760440057,77.66171302406205,7.122042752115848,35.01005467762778,Spinach
163.2161730293649,50.31594414958842,168.92450789949487,22.594345521955084,75.15501800612026,6.702378407762195,33.24472922674545,Spinach
178.55448495930438,63.842501515775666,178.42737023905335,18.755313886934974,64.04585240678753,6.726374486119872,28.291872525081544,Spinach
152.5536792351185,56.01684698267703,162.00622735909872,18.541540511068973,73.11023532389876,6.126257697670468,32.78791364835743,Spinach
176.85695983353784,51.89575551145648,135.3515117748541,19.130364915003423,66.38061966114614,7.226929462958686,29.016741301388514,Spinach
196.88518101827333,62.30260955454477,131.27559580564142,24.047161996600238,75.80812840068833,6.061996059856134,32.27575570755777,Spinach
174.25011726867194,65.16492010300827,134.9287879039001,18.890422060282113,67.27572754878646,7.125483171056235,29.640373949048392,Spinach
188.9312649978047,58.15798919643612,178.22412079986486,21.099332986181505,71.36383645846665,7.202943894362073,30.91337786364442,Spinach
179.46154630001936,60.07783703768341,151.38619364427845,21.634363223663296,62.08983665726146,6.538977812130634,27.44878738779939,Spinach
191.14341131484656,69.39100904687346,134.12163525465016,29.572594486427654,74.84704625533317,6.8824630541224066,33.38450084521015,Spinach
150.89097535491487,65.61502290712735,157.59206796644827,26.483191115340134,63.10021581620053,7.284565800133661,29.068474927690453,Spinach
188.05897583961698,65.45403783763763,132.9534186715167,25.33182438362678,65.28731335507261,7.255776836366421,27.893555508222573,Spinach
152.96615330681567,64.67767119843559,121.60292269904524,27.75956206137507,79.40640740179883,6.301395755215249,35.15566703625503,Spinach
189.86211912863848,52.17451911731209,165.70529907671147,23.198818790540205,78.89240555088776,6.676424815150899,35.09231417627953,Spinach
173.93109495659027,50.95658700738988,129.02295900968969,22.55946098874947,63.157615103424746,6.351721594659544,28.048669541827426,Spinach
177.28491529889837,59.01495744268056,161.5408043619455,26.966692919946325,72.42945331233587,7.27552090242388,31.555295088204424,Spinach
179.10566205074838,60.15149682341669,125.80787769861712,18.566490347338764,74.46469013786526,6.770951270574226,33.63150289754598,Spinach
166.08380863237628,69.48174217104436,174.7561034930012,29.07723605973839,60.50162463281468,7.031532148184715,27.88736987916227,Spinach
163.1963641732896,56.174660047386446,166.88167830455305,27.66519229374076,68.20596826745746,6.989348105790077,29.374458725390028,Spinach
156.24249464573776,68.12608872373214,173.18210186049086,22.572637304227026,74.91739128552967,6.235131223843824,32.68379480416867,Spinach
185.96026699078152,56.88965501575502,165.63548396610128,21.03946867617376,68.31635781492766,6.240817038963108,30.707469840948686,Spinach
189.8843472159227,63.616609044387005,168.65645099432447,21.950871253589163,75.31934976814566,6.995071532581825,33.62337356840145,Spinach
198.78686823562458,59.30154352151684,124.94787004741585,24.659959080094126,78.68704035755597,7.206641186479323,33.87305234407846,Spinach
174.1183718714544,52.6267171790775,148.87510097223986,21.22958736992732,77.424959636742,6.959335591196325,34.68705745073384,Spinach
174.39056600820163,52.362107319544855,128.2538801298278,19.02315389518448,61.00432933208657,7.236096810170689,27.56235524979882,Spinach
157.31644888222684,65.27512640241982,169.49116627152785,24.116419305200083,79.6055974483942,6.5910370269342335,35.72622379466549,Spinach
196.43758945628807,54.556095470115714,170.81766950732583,25.466975653360254,62.986547828996436,7.095277230889508,27.9145529587162,Spinach
179.7452660561003,57.0371068366311,155.42736031905682,20.135477212357802,69.03430006300208,7.004473022880685,30.329956765874883,Spinach
186.40589976019697,50.678312307916926,133.43410422641685,20.529545383157892,75.19729218946655,6.367123499741948,32.41117533025411,Spinach
185.1207047768313,65.35675472401698,177.15091445836842,21.981454700509495,62.28741243749483,6.9772383076454405,27.57293856740381,Spinach
196.24229174217436,65.4138207644975,169.38756000855682,19.14917776060582,61.05859326283944,6.23060890450961,27.266330064968095,Spinach
173.66807787727225,52.18497492109294,156.82284055136603,18.799291916598047,77.66058682798098,7.076550766368083,33.07763083560693,Spinach
188.18621395034145,67.23969693978141,133.99936539805418,22.357827554093745,65.90255656634668,6.631662016752625,29.9096493155422,Spinach
167.3733097248805,55.48992784204563,170.8489998880942,21.237637108621904,77.310615254024,6.704325613237525,34.19890483387236,Spinach
155.6680641920524,66.73297581787483,123.1862133942408,25.002433084424766,60.075224841787225,6.258704861874013,27.853025675851217,Spinach
176.07302770731565,67.75707392983247,175.84976254265902,18.964976235072736,68.90326026861275,6.767444212501669,29.79286585586322,Spinach
160.80177730863255,58.76955730429822,126.8288248772113,19.653655981900464,62.07791450380425,6.3006030693323645,26.436363616553027,Spinach
159.62247445455378,53.908412427617336,153.8733071293511,21.438847941524976,62.294514599886796,6.735963059002728,28.517484994203773,Spinach
198.53099167110753,62.48172346407761,139.5096287667415,28.180844548586315,71.45374934683988,7.4446032486135465,30.23330373315561,Spinach
198.78022675965659,61.52747595518274,156.0872663107973,28.277419357614036,78.03363633905965,7.330653831036433,35.06069250119416,Spinach
172.95011731704722,68.1243953264915,148.34148161449465,29.275890781939147,74.01253689118714,6.566044029207299,32.98125251721429,Spinach
